ref_area.label,source.label,indicator.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Female,Age (5-year bands): 35-39,2018,70.861,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Female,Age (5-year bands): 40-44,2018,73.819,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Female,Age (5-year bands): 45-49,2018,71.277,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Female,Age (5-year bands): 50-54,2018,65.343,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Female,Age (5-year bands): 55-59,2018,61.612,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Female,Age (5-year bands): 60-64,2018,50.449,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Female,Age (5-year bands): 65+,2018,23.185,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Total,"Age (Youth, adults): 15+",2017,66.679,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Total,"Age (Youth, adults): 15-64",2017,69.715,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Total,"Age (Youth, adults): 15-24",2017,50.037,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Total,"Age (Youth, adults): 25+",2017,72.852,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Male,"Age (Youth, adults): 15+",2017,80.132,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Male,"Age (Youth, adults): 15-64",2017,83.063,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Male,"Age (Youth, adults): 15-24",2017,62.949,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Male,"Age (Youth, adults): 25+",2017,86.646,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Female,"Age (Youth, adults): 15+",2017,53.394,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Female,"Age (Youth, adults): 15-64",2017,56.446,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Female,"Age (Youth, adults): 15-24",2017,36.875,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Female,"Age (Youth, adults): 25+",2017,59.39,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Total,Age (Aggregate bands): Total,2017,66.679,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Total,Age (Aggregate bands): 15-24,2017,50.037,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Total,Age (Aggregate bands): 25-54,2017,79.655,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Total,Age (Aggregate bands): 55-64,2017,68.896,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Total,Age (Aggregate bands): 65+,2017,35.394,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Male,Age (Aggregate bands): Total,2017,80.132,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Male,Age (Aggregate bands): 15-24,2017,62.949,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Male,Age (Aggregate bands): 25-54,2017,93.093,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Male,Age (Aggregate bands): 55-64,2017,84.018,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Male,Age (Aggregate bands): 65+,2017,48.743,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Female,Age (Aggregate bands): Total,2017,53.394,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Female,Age (Aggregate bands): 15-24,2017,36.875,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Female,Age (Aggregate bands): 25-54,2017,66.467,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Female,Age (Aggregate bands): 55-64,2017,53.827,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Female,Age (Aggregate bands): 65+,2017,23.091,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Total,Age (10-year bands): Total,2017,66.679,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Total,Age (10-year bands): 15-24,2017,50.037,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Total,Age (10-year bands): 25-34,2017,77.742,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Total,Age (10-year bands): 35-44,2017,82.161,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Total,Age (10-year bands): 45-54,2017,79.801,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Total,Age (10-year bands): 55-64,2017,68.896,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Total,Age (10-year bands): 65+,2017,35.394,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Male,Age (10-year bands): Total,2017,80.132,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Male,Age (10-year bands): 15-24,2017,62.949,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Male,Age (10-year bands): 25-34,2017,92.432,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Male,Age (10-year bands): 35-44,2017,94.371,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Male,Age (10-year bands): 45-54,2017,92.611,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Male,Age (10-year bands): 55-64,2017,84.018,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Male,Age (10-year bands): 65+,2017,48.743,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Female,Age (10-year bands): Total,2017,53.394,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Female,Age (10-year bands): 15-24,2017,36.875,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Female,Age (10-year bands): 25-34,2017,63.462,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Female,Age (10-year bands): 35-44,2017,70.256,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Female,Age (10-year bands): 45-54,2017,66.907,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Female,Age (10-year bands): 55-64,2017,53.827,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Female,Age (10-year bands): 65+,2017,23.091,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Total,Age (5-year bands): Total,2017,66.679,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Total,Age (5-year bands): 15-19,2017,35.547,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Total,Age (5-year bands): 20-24,2017,65.144,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Total,Age (5-year bands): 25-29,2017,75.562,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Total,Age (5-year bands): 30-34,2017,80.155,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Total,Age (5-year bands): 35-39,2017,81.169,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Total,Age (5-year bands): 40-44,2017,83.328,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Total,Age (5-year bands): 45-49,2017,80.996,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Total,Age (5-year bands): 50-54,2017,78.432,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Total,Age (5-year bands): 55-59,2017,73.354,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Total,Age (5-year bands): 60-64,2017,63.487,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Total,Age (5-year bands): 65+,2017,35.394,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Male,Age (5-year bands): Total,2017,80.132,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Male,Age (5-year bands): 15-19,2017,47.229,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Male,Age (5-year bands): 20-24,2017,79.915,,,,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continuous Permanent Household Survey,Employment-to-population ratio by sex and age (%),Male,Age (5-year bands): 25-29,2017,90.384,,,,Repository: ILO-STATISTICS - Micro data processing
